party,mp,mp_page,house,position,body,date,current_former,data_set,title,start_date,end_date,date_scraped
DA,"Kohler-Barnard,  D",https://www.pa.org.za/person/dianne-kohler-barnard/,national-assembly,Constituency Contact,DA Constituency Area: ETH South Durban (Constituency Area),until 6th May 2014,former,position,Ms,NA,2014-05-06,2024-05-28
DA,"Kohler-Barnard,  D",https://www.pa.org.za/person/dianne-kohler-barnard/,national-assembly,Member,Ethics and Members' Interest (Joint Committees),until 6th May 2014,former,position,Ms,NA,2014-05-06,2024-05-28
EFF,"Komane,  RN",https://www.pa.org.za/person/rosina-ntshetsana-komane/,national-assembly,Member,Portfolio Committee on Public Service and Administration (National Assembly Committees),since 4th September 2020,current,position,Ms,2020-09-04,NA,2024-05-28
EFF,"Komane,  RN",https://www.pa.org.za/person/rosina-ntshetsana-komane/,national-assembly,Member,National Assembly (Parliament),since 22nd May 2019,current,position,Ms,2019-05-22,NA,2024-05-28
EFF,"Komane,  RN",https://www.pa.org.za/person/rosina-ntshetsana-komane/,national-assembly,Member,Economic Freedom Fighters (EFF) (Party),,current,position,Ms,NA,NA,2024-05-28
EFF,"Komane,  RN",https://www.pa.org.za/person/rosina-ntshetsana-komane/,national-assembly,Alternate Member,Portfolio Committee on Public Enterprises (National Assembly Committees),from 6th May 2020 until 13th July 2023,former,position,Ms,2020-05-06,2023-07-13,2024-05-28
EFF,"Komane,  RN",https://www.pa.org.za/person/rosina-ntshetsana-komane/,national-assembly,Member,"Portfolio Committee on Public Service and Administration, Performance Monitoring & Evaluation (National Assembly Committees)",from 4th September 2020 until 25th May 2023,former,position,Ms,2020-09-04,2023-05-25,2024-05-28
EFF,"Komane,  RN",https://www.pa.org.za/person/rosina-ntshetsana-komane/,national-assembly,Alternate Member,Standing Committee on Appropriations (National Assembly Committees),from 27th June 2019 until 24th February 2021,former,position,Ms,2019-06-27,2021-02-24,2024-05-28
EFF,"Komane,  RN",https://www.pa.org.za/person/rosina-ntshetsana-komane/,national-assembly,Alternate Member,Portfolio Committee on Public Enterprises (Committee),from 6th May 2020 until December 2020,former,position,Ms,2020-05-06,NA,2024-05-28
EFF,"Komane,  RN",https://www.pa.org.za/person/rosina-ntshetsana-komane/,national-assembly,46th Candidate,Economic Freedom Fighters Regional Gauteng Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Ms,2019-04-23,2019-05-08,2024-05-28
EFF,"Komane,  RN",https://www.pa.org.za/person/rosina-ntshetsana-komane/,national-assembly,46th Candidate,Economic Freedom Fighters National Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Ms,2019-04-23,2019-05-08,2024-05-28
ANC,"Koornhof,  GW",https://www.pa.org.za/person/gerhardus-willem-koornhof/,national-assembly,Constituency Leader,ANC Constituency Office (112): Roodepoort (Constituency Office),since 2022,current,position,Dr,NA,NA,2024-05-28
ANC,"Koornhof,  GW",https://www.pa.org.za/person/gerhardus-willem-koornhof/,national-assembly,Member,National Assembly (Parliament),since 22nd May 2019,current,position,Dr,2019-05-22,NA,2024-05-28
ANC,"Koornhof,  GW",https://www.pa.org.za/person/gerhardus-willem-koornhof/,national-assembly,Member,African National Congress (ANC) (Party),since March 2019,current,position,Dr,NA,NA,2024-05-28
ANC,"Koornhof,  GW",https://www.pa.org.za/person/gerhardus-willem-koornhof/,national-assembly,25th Candidate,African National Congress Regional Gauteng Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Dr,2019-04-23,2019-05-08,2024-05-28
ANC,"Koornhof,  GW",https://www.pa.org.za/person/gerhardus-willem-koornhof/,national-assembly,Member,National Assembly (Parliament),from 21st May 2014 until 7th May 2019,former,position,Dr,2014-05-21,2019-05-07,2024-05-28
ANC,"Koornhof,  GW",https://www.pa.org.za/person/gerhardus-willem-koornhof/,national-assembly,Member,African National Congress (ANC) (Party),until 7th May 2019,former,position,Dr,NA,2019-05-07,2024-05-28
ANC,"Koornhof,  GW",https://www.pa.org.za/person/gerhardus-willem-koornhof/,national-assembly,Member-elect,National Assembly (Parliament),from 16th May 2014 until 21st May 2014,former,position,Dr,2014-05-16,2014-05-21,2024-05-28
ANC,"Koornhof,  GW",https://www.pa.org.za/person/gerhardus-willem-koornhof/,national-assembly,3rd Candidate,African National Congress Regional Gauteng Election List 2014 (Election List),from 22nd April 2014 until 7th May 2014,former,position,Dr,2014-04-22,2014-05-07,2024-05-28
ANC,"Koornhof,  GW",https://www.pa.org.za/person/gerhardus-willem-koornhof/,national-assembly,Member,National Assembly (Parliament),from 6th May 2009 until 6th May 2014,former,position,Dr,2009-05-06,2014-05-06,2024-05-28
ANC,"Koornhof,  GW",https://www.pa.org.za/person/gerhardus-willem-koornhof/,national-assembly,Whip,National Assembly (Parliament),until 6th May 2014,former,position,Dr,NA,2014-05-06,2024-05-28
ANC,"Koornhof,  GW",https://www.pa.org.za/person/gerhardus-willem-koornhof/,national-assembly,Member,Ethics and Members' Interest (Joint Committees),until 6th May 2014,former,position,Dr,NA,2014-05-06,2024-05-28
ANC,"Koornhof,  GW",https://www.pa.org.za/person/gerhardus-willem-koornhof/,national-assembly,Member,Portfolio Committee on Public Enterprises (Committee),until 6th May 2014,former,position,Dr,NA,2014-05-06,2024-05-28
ANC,"Kota-Mpeko,  ZA",https://www.pa.org.za/person/zoliswa-albertina-kota-fredericks/,national-assembly,Member,Standing Committee on Auditor General (National Assembly Committees),since 22nd February 2022,current,position,Ms,2022-02-22,NA,2024-05-28
ANC,"Kota-Mpeko,  ZA",https://www.pa.org.za/person/zoliswa-albertina-kota-fredericks/,national-assembly,Member,National Assembly (Parliament),since 16th November 2021,current,position,Ms,2021-11-16,NA,2024-05-28
ANC,"Kota-Mpeko,  ZA",https://www.pa.org.za/person/zoliswa-albertina-kota-fredericks/,national-assembly,Member,African National Congress (ANC) (Party),,current,position,Ms,NA,NA,2024-05-28
ANC,"Kota-Mpeko,  ZA",https://www.pa.org.za/person/zoliswa-albertina-kota-fredericks/,national-assembly,133rd Candidate,African National Congress National Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Ms,2019-04-23,2019-05-08,2024-05-28
ANC,"Kota-Mpeko,  ZA",https://www.pa.org.za/person/zoliswa-albertina-kota-fredericks/,national-assembly,Deputy Minister of Human Settlements,National Executive (Executive),from 26th May 2014 until 7th May 2019,former,position,Ms,2014-05-26,2019-05-07,2024-05-28
ANC,"Kota-Mpeko,  ZA",https://www.pa.org.za/person/zoliswa-albertina-kota-fredericks/,national-assembly,Member,National Assembly (Parliament),from 21st May 2014 until 7th May 2019,former,position,Ms,2014-05-21,2019-05-07,2024-05-28
ANC,"Kota-Mpeko,  ZA",https://www.pa.org.za/person/zoliswa-albertina-kota-fredericks/,national-assembly,Constituency Contact,ANC Constituency Office (612): Du Noon (Constituency Office),from 10th May 2014 until 2016,former,position,Ms,2014-05-10,NA,2024-05-28
ANC,"Kota-Mpeko,  ZA",https://www.pa.org.za/person/zoliswa-albertina-kota-fredericks/,national-assembly,Member-elect,National Assembly (Parliament),from 16th May 2014 until 21st May 2014,former,position,Ms,2014-05-16,2014-05-21,2024-05-28
ANC,"Kota-Mpeko,  ZA",https://www.pa.org.za/person/zoliswa-albertina-kota-fredericks/,national-assembly,1st Candidate,African National Congress Regional Western Cape Election List 2014 (Election List),from 22nd April 2014 until 7th May 2014,former,position,Ms,2014-04-22,2014-05-07,2024-05-28
ANC,"Kota-Mpeko,  ZA",https://www.pa.org.za/person/zoliswa-albertina-kota-fredericks/,national-assembly,Member,National Assembly (Parliament),from 6th May 2009 until 6th May 2014,former,position,Ms,2009-05-06,2014-05-06,2024-05-28
ANC,"Kota-Mpeko,  ZA",https://www.pa.org.za/person/zoliswa-albertina-kota-fredericks/,national-assembly,Constituency Contact,ANC Constituency Office (612): Du Noon (Constituency Office),until 6th May 2014,former,position,Ms,NA,2014-05-06,2024-05-28
ANC,"Kota-Mpeko,  ZA",https://www.pa.org.za/person/zoliswa-albertina-kota-fredericks/,national-assembly,Deputy Minister of Human Settlements,National Executive (Executive),from 16th November 2021 until 24th April 2014,former,position,Ms,2021-11-16,2014-04-24,2024-05-28
DA,"Kruger,  HC",https://www.pa.org.za/person/hendrik-christiaan-crafford-kruger/,national-assembly,Alternate Member,"Portfolio Committee on Agriculture, Land Reform and Rural Development (National Assembly Committees)",since 26th August 2022,current,position,Mr,2022-08-26,NA,2024-05-28
DA,"Kruger,  HC",https://www.pa.org.za/person/hendrik-christiaan-crafford-kruger/,national-assembly,Member,Portfolio Committee on Small Business Development (National Assembly Committees),since 27th June 2019,current,position,Mr,2019-06-27,NA,2024-05-28
DA,"Kruger,  HC",https://www.pa.org.za/person/hendrik-christiaan-crafford-kruger/,national-assembly,Member,National Assembly (Parliament),since 22nd May 2019,current,position,Mr,2019-05-22,NA,2024-05-28
DA,"Kruger,  HC",https://www.pa.org.za/person/hendrik-christiaan-crafford-kruger/,national-assembly,Member,Democratic Alliance (DA) (Party),,current,position,Mr,NA,NA,2024-05-28
DA,"Kruger,  HC",https://www.pa.org.za/person/hendrik-christiaan-crafford-kruger/,national-assembly,5th Candidate,Democratic Alliance National Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Mr,2019-04-23,2019-05-08,2024-05-28
DA,"Kruger,  HC",https://www.pa.org.za/person/hendrik-christiaan-crafford-kruger/,national-assembly,1st Candidate,Democratic Alliance Regional Mpumalanga Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Mr,2019-04-23,2019-05-08,2024-05-28
DA,"Kruger,  HC",https://www.pa.org.za/person/hendrik-christiaan-crafford-kruger/,national-assembly,Alternate Member,"Portfolio Committee on Agriculture, Forestry and Fisheries (National Assembly Committees)",from 2nd March 2017 until 7th May 2019,former,position,Mr,2017-03-02,2019-05-07,2024-05-28
DA,"Kruger,  HC",https://www.pa.org.za/person/hendrik-christiaan-crafford-kruger/,national-assembly,Member,Portfolio Committee on Small Business Development (National Assembly Committees),from 20th June 2014 until 7th May 2019,former,position,Mr,2014-06-20,2019-05-07,2024-05-28
DA,"Kruger,  HC",https://www.pa.org.za/person/hendrik-christiaan-crafford-kruger/,national-assembly,Member,National Assembly (Parliament),from 21st May 2014 until 7th May 2019,former,position,Mr,2014-05-21,2019-05-07,2024-05-28
DA,"Kruger,  HC",https://www.pa.org.za/person/hendrik-christiaan-crafford-kruger/,national-assembly,Constituency Contact,DA Constituency Area: Dr JS Moroka (Constituency Area),until 7th May 2019,former,position,Mr,NA,2019-05-07,2024-05-28
DA,"Kruger,  HC",https://www.pa.org.za/person/hendrik-christiaan-crafford-kruger/,national-assembly,Constituency Contact,DA Constituency Area: Thembisile Hani (Constituency Area),until 7th May 2019,former,position,Mr,NA,2019-05-07,2024-05-28
DA,"Kruger,  HC",https://www.pa.org.za/person/hendrik-christiaan-crafford-kruger/,national-assembly,Alternate Member,"Portfolio Committee on Agriculture, Forestry and Fisheries (National Assembly Committees)",from 17th September 2015 until 8th December 2016,former,position,Mr,2015-09-17,2016-12-08,2024-05-28
DA,"Kruger,  HC",https://www.pa.org.za/person/hendrik-christiaan-crafford-kruger/,national-assembly,Member-elect,National Assembly (Parliament),from 16th May 2014 until 21st May 2014,former,position,Mr,2014-05-16,2014-05-21,2024-05-28
DA,"Kruger,  HC",https://www.pa.org.za/person/hendrik-christiaan-crafford-kruger/,national-assembly,4th Candidate,Democratic Alliance Regional Mpumalanga Election List 2014 (Election List),from 22nd April 2014 until 7th May 2014,former,position,Mr,2014-04-22,2014-05-07,2024-05-28
DA,"Kruger,  HC",https://www.pa.org.za/person/hendrik-christiaan-crafford-kruger/,national-assembly,55th Candidate,Democratic Alliance National Election List 2014 (Election List),from 22nd April 2014 until 7th May 2014,former,position,Mr,2014-04-22,2014-05-07,2024-05-28
DA,"Krumbock,  GR",https://www.pa.org.za/person/gregory-rudy-krumbock/,national-assembly,Member,National Assembly (Parliament),since 22nd May 2019,current,position,Mr,2019-05-22,NA,2024-05-28
DA,"Krumbock,  GR",https://www.pa.org.za/person/gregory-rudy-krumbock/,national-assembly,Member,Democratic Alliance (DA) (Party),,current,position,Mr,NA,NA,2024-05-28
DA,"Krumbock,  GR",https://www.pa.org.za/person/gregory-rudy-krumbock/,national-assembly,Member,Portfolio Committee on Tourism (National Assembly Committees),until July 2021,former,position,Mr,NA,NA,2024-05-28
DA,"Krumbock,  GR",https://www.pa.org.za/person/gregory-rudy-krumbock/,national-assembly,Alternate Member,Portfolio Committee on Tourism (National Assembly Committees),from 27th June 2019 until 7th December 2020,former,position,Mr,2019-06-27,2020-12-07,2024-05-28
DA,"Krumbock,  GR",https://www.pa.org.za/person/gregory-rudy-krumbock/,national-assembly,26th Candidate,Democratic Alliance National Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Mr,2019-04-23,2019-05-08,2024-05-28
DA,"Krumbock,  GR",https://www.pa.org.za/person/gregory-rudy-krumbock/,national-assembly,3rd Candidate,Democratic Alliance Regional KwaZulu-Natal Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Mr,2019-04-23,2019-05-08,2024-05-28
DA,"Krumbock,  GR",https://www.pa.org.za/person/gregory-rudy-krumbock/,national-assembly,Member,Portfolio Committee on Tourism (National Assembly Committees),from 20th June 2014 until 7th May 2019,former,position,Mr,2014-06-20,2019-05-07,2024-05-28
DA,"Krumbock,  GR",https://www.pa.org.za/person/gregory-rudy-krumbock/,national-assembly,Member,National Assembly (Parliament),from 21st May 2014 until 7th May 2019,former,position,Mr,2014-05-21,2019-05-07,2024-05-28
DA,"Krumbock,  GR",https://www.pa.org.za/person/gregory-rudy-krumbock/,national-assembly,Member-elect,National Assembly (Parliament),from 16th May 2014 until 21st May 2014,former,position,Mr,2014-05-16,2014-05-21,2024-05-28
DA,"Krumbock,  GR",https://www.pa.org.za/person/gregory-rudy-krumbock/,national-assembly,2nd Candidate,Democratic Alliance Regional KwaZulu-Natal Election List 2014 (Election List),from 22nd April 2014 until 7th May 2014,former,position,Mr,2014-04-22,2014-05-07,2024-05-28
DA,"Krumbock,  GR",https://www.pa.org.za/person/gregory-rudy-krumbock/,national-assembly,12nd Candidate,Democratic Alliance National Election List 2014 (Election List),from 22nd April 2014 until 7th May 2014,former,position,Mr,2014-04-22,2014-05-07,2024-05-28
DA,"Krumbock,  GR",https://www.pa.org.za/person/gregory-rudy-krumbock/,national-assembly,Constituency Contact,DA Constituency Area: uMgungundlovu (Constituency Area),from 10th May 2014 until 6th May 2014,former,position,Mr,2014-05-10,2014-05-06,2024-05-28
DA,"Krumbock,  GR",https://www.pa.org.za/person/gregory-rudy-krumbock/,national-assembly,Member,National Assembly (Parliament),from 6th May 2009 until 6th May 2014,former,position,Mr,2009-05-06,2014-05-06,2024-05-28
DA,"Krumbock,  GR",https://www.pa.org.za/person/gregory-rudy-krumbock/,national-assembly,Constituency Contact,DA Constituency Area: uMgungundlovu (Constituency Area),until 6th May 2014,former,position,Mr,NA,2014-05-06,2024-05-28
DA,"Krumbock,  GR",https://www.pa.org.za/person/gregory-rudy-krumbock/,national-assembly,Member,Portfolio Committee on Transport (Committee),until 6th May 2014,former,position,Mr,NA,2014-05-06,2024-05-28
ANC,"Kubayi,  M",https://www.pa.org.za/person/mmamoloko-tryphosa-kubayi/,national-assembly,Minister of Human Settlements,National Executive (Executive),since 5th August 2021,current,position,Ms,2021-08-05,NA,2024-05-28
ANC,"Kubayi,  M",https://www.pa.org.za/person/mmamoloko-tryphosa-kubayi/,national-assembly,Member,National Assembly (Parliament),since 22nd May 2019,current,position,Ms,2019-05-22,NA,2024-05-28
